Id,IsDeleted,CaseNumber,ContactId,AccountId,EntitlementId,SourceId,BusinessHoursId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,RecordTypeId,Status,Reason,Origin,Language,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,HasCommentsUnreadByOwner,HasSelfServiceComments,OwnerId,SlaStartDate,SlaExitDate,IsStopped,StopStartDate,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,MayEdit,IsLocked,LastViewedDate,LastReferencedDate
5008c00001IXipWAAT,,1065,0038c00002jgbCnAAI,0018c00002GzxPAAAZ,,,01m8c000001II9NAAW,,,,,,Installation,0128c000002iLrJAAU,Working,Problem Resolved,Email,,Need Password Help,Medium,The reset password link doesn't work,,,,,,00G8c000007zEbnEAE,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(769) 555-0197,,mk@mailinator.com,(769) 555-0182,1,,,
5008c00001IXipXAAT,,1066,0038c00002jgbCwAAI,0018c00002GzxPDAAZ,,,01m8c000001II9NAAW,,,,,,Installation,0128c000002iLrJAAU,Working,Problem Resolved,Email,,Noticed that Noise Canceling doesn't last long on batteries,Critical,I only get 40 mins of use out of it,,,,,,0058c00000BxzIDAAZ,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(528) 555-0100,(528) 555-0188,contact+keithlopez@sdo.mygbiz.com,(528) 555-0199,1,,,
5008c00001IXipYAAT,,1068,0038c00002jgbD6AAI,0018c00002GzxPzAAJ,,,01m8c000001II9NAAW,,,,,,Technical Issue,0128c000002iLrJAAU,New,Problem Resolved,Chatter Answers,,Want to backup data,High,How do I back up my data?,,,,,,0058c00000BxzICAAZ,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(296) 555-0100,(296) 555-0188,contact+sarahjeffries@sdo.mygbiz.com,(296) 555-0199,1,,,
5008c00001IXipZAAT,,1069,0038c00002jgbCrAAI,0018c00002GzxPDAAZ,,,01m8c000001II9NAAW,,,,,,,0128c000002iLrJAAU,New,Problem Resolved,Phone,,Headphone's are having issues,Medium,My headphones seem to be experiencing some issues,,,,,,0058c00000BxzICAAZ,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(747) 555-0100,(747) 555-0188,markmetz@mailinator.com,(747) 555-0199,1,,,
5008c00001IXipaAAD,,1070,0038c00002jgbCyAAI,0018c00002GzxPUAAZ,,,01m8c000001II9NAAW,,Lauren Boyle*,lb@mailinator.com,(528) 757-6012,United Partners*,,0128c000002iLrJAAU,New,,,,Can't understand installation instructions,Medium,I am having trouble understanding the installation instructions. Can you help me get started?,,,,,,0058c00000BxzIDAAZ,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(847) 402-1753,(310) 555-0191,wes.chopra@greendotmedia.com,,1,,,
5008c00001IXipbAAD,,1071,0038c00002jgbEPAAY,0018c00002GzxPwAAJ,,,01m8c000001II9NAAW,,,,,,Installation,0128c000002iLrJAAU,New,Problem Resolved,Chatter Answers,,How do I exchange my HDMI cable?,Low,"My HDMI cable which came from the box had a big dent in it, what is the procedure to get it exchanged?",,,,,,0058c00000BxzIDAAZ,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,,contact+banastasio@sdo.mygbiz.com,,1,,,
5008c00001IXipcAAD,,1072,0038c00002jgbChAAI,0018c00002GzxPAAAZ,,,01m8c000001II9NAAW,,,,,,Installation,0128c000002iLrJAAU,New,Problem Resolved,Phone,,VX5 is not responding,Low,I tried to reset the device but it's still not working.,,,,,,00G8c000007zEbmEAE,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(276) 555-0197,(276) 555-0144,lauren.boyle@mailinator.com,(276) 555-0182,1,,,
5008c00001IXipdAAD,,1073,0038c00002jgbCyAAI,0018c00002GzxPUAAZ,,,01m8c000001II9NAAW,,,,,,Installation,0128c000002iLrJAAU,New,Problem Resolved,Phone,,Issue with battery,Medium,Laptop is having an issue with batter overheating,,,,,,00G8c000007zEbmEAE,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(847) 402-1753,(310) 555-0191,wes.chopra@greendotmedia.com,,1,,,
5008c00001IXipeAAD,,1075,0038c00002jgbChAAI,0018c00002GzxPAAAZ,5508c00000A85WuAAJ,,01m8c000001II9MAAW,,,,,,,0128c000002iLr9AAE,New,,Phone,,How do I troubleshoot my headphones?,Critical,Having trouble connecting,,,,,,0058c00000BTQK6AAP,2020-03-23T17:01:00.000+0000,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(276) 555-0197,(276) 555-0144,lauren.boyle@mailinator.com,(276) 555-0182,1,,,
5008c00001IXipfAAD,,1076,0038c00002jgbCnAAI,0018c00002GzxPAAAZ,5508c00000A85WuAAJ,,01m8c000001II9MAAW,,,,,,,0128c000002iLr9AAE,New,,Phone,,How do I troubleshoot my headphones?,Critical,Having trouble connecting,,,,,,0058c00000BTQK6AAP,2020-03-23T17:08:14.000+0000,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(769) 555-0197,,mk@mailinator.com,(769) 555-0182,1,,,
5008c00001IXipgAAD,,1079,0038c00002jgbEPAAY,0018c00002GzxPwAAJ,5508c00000A85WuAAJ,,01m8c000001II9MAAW,,,,,,,0128c000002iLr9AAE,New,,Phone,,How do I troubleshoot my headphones?,Critical,Having trouble connecting,,,,,,0058c00000BTQK6AAP,2020-03-23T17:11:06.000+0000,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,,contact+banastasio@sdo.mygbiz.com,,1,,,
5008c00001IXiphAAD,,1078,0038c00002jgbClAAI,0018c00002GzxPAAAZ,5508c00000A85WuAAJ,,01m8c000001II9MAAW,,,,,,,0128c000002iLr9AAE,New,,Phone,,How do I troubleshoot my headphones?,Critical,Having trouble connecting,,,,,,0058c00000BTQK6AAP,2020-03-23T17:09:57.000+0000,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(274) 555-0197,,jd@mailinator.com,(274) 555-0182,1,,,
5008c00001IXipiAAD,,1077,0038c00002jgbCjAAI,0018c00002GzxPAAAZ,5508c00000A85WuAAJ,,01m8c000001II9MAAW,,,,,,,0128c000002iLr9AAE,New,,Phone,,How do I troubleshoot my headphones?,Critical,Having trouble connecting,,,,,,0058c00000BTQK6AAP,2020-03-23T17:08:49.000+0000,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(422) 555-0100,(422) 555-0188,contact+bhodges@sdo.mygbiz.com,(422) 555-0199,1,,,
5008c00001IXipjAAD,,1080,0038c00002jgbCuAAI,0018c00002GzxPDAAZ,5508c00000A85WuAAJ,,01m8c000001II9MAAW,,,,,,,0128c000002iLr9AAE,New,,Phone,,How do I troubleshoot my headphones?,Critical,Having trouble connecting,,,,,,0058c00000BTQK6AAP,2020-03-23T17:11:48.000+0000,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(576) 555-0100,(576) 555-0188,contact+seanmurphy@sdo.mygbiz.com,(576) 555-0199,1,,,
5008c00001IXipkAAD,,1081,0038c00002jgbCrAAI,0018c00002GzxPDAAZ,5508c00000A85WuAAJ,,01m8c000001II9MAAW,,,,,,,0128c000002iLr9AAE,New,,Phone,,How do I troubleshoot my headphones?,Critical,Having trouble connecting,,,,,,0058c00000BTQK6AAP,2020-03-23T17:12:17.000+0000,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(747) 555-0100,(747) 555-0188,markmetz@mailinator.com,(747) 555-0199,1,,,
5008c00001IXiplAAD,,1041,0038c00002jgbCvAAI,0018c00002GzxPDAAZ,,,01m8c000001II9NAAW,,,,,,Billing Issue,0128c000002iLrIAAU,New,New problem,Email,,Need last statement,Low,My dog ate my last statement. Can you please resend?,,,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(231) 555-0100,(231) 555-0188,contact+kathyfitzpatrick@sdo.mygbiz.com,(231) 555-0199,1,,,
5008c00001IXipmAAD,,1043,0038c00002jgbCrAAI,0018c00002GzxPDAAZ,,,01m8c000001II9NAAW,,,,,,Technical Issue,0128c000002iLrIAAU,Escalated,,Phone,,Configuration isn't working,High,Configuration isn't working. Please help.,,,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(747) 555-0100,(747) 555-0188,markmetz@mailinator.com,(747) 555-0199,1,,,
5008c00001IXipnAAD,,1016,0038c00002jgbCjAAI,0018c00002GzxPAAAZ,,,01m8c000001II9NAAW,,,,,,Installation,0128c000002iLr9AAE,Closed,Feature Request,Email,,Trouble resetting password,High,I am having trouble resetting password,1,2019-10-27T21:14:22.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(422) 555-0100,(422) 555-0188,contact+bhodges@sdo.mygbiz.com,(422) 555-0199,1,,,
5008c00001IXipsAAD,,1023,0038c00002jgbE8AAI,0018c00002GzxPYAAZ,,,01m8c000001II9NAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Closed,,Website,,Processor troubleshooting,High,The lights are all red.,1,2019-10-27T21:14:22.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(689) 555-0100,(689) 555-0188,contact+judy@sdo.mygbiz.com,(689) 555-0199,1,,,
5008c00001IXiptAAD,,1024,0038c00002jgbDVAAY,0018c00002GzxPGAAZ,,,01m8c000001II9NAAW,,,,,,Technical Issue - Advanced,0128c000002iLr9AAE,Closed - First Call,Documentation Issue,Email,,No Instructions Included,Medium,No instructions in the box,1,,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(925) 555-0100,(925) 555-0188,contact+erinwalsh@sdo.mygbiz.com,(925) 555-0199,1,,,
5008c00001IXipuAAD,,1032,0038c00002jgbD5AAI,0018c00002GzxPXAAZ,,,01m8c000001II9NAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Waiting on customer,,Website,,Changing password,High,How do I do this?,,,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(266) 555-0100,(266) 555-0188,contact+ryangiggs@sdo.mygbiz.com,(266) 555-0199,1,,,
5008c00001IXipvAAD,,1033,0038c00002jgbD7AAI,0018c00002GzxPUAAZ,,,01m8c000001II9NAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Escalated,,Portal,,Can't understand instructions,Medium,I can't understand these instructions. Can someone please help?,,,1,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(611) 555-0100,(611) 555-0188,contact+rachelmorris@sdo.mygbiz.com,(611) 555-0199,1,,,
5008c00001IXipoAAD,,1011,0038c00002jgbCnAAI,0018c00002GzxPAAAZ,,,01m8c000001II9NAAW,,,,,,Installation,0128c000002iLr9AAE,Closed,Problem Resolved,Portal,,Reported issues with life of battery,Critical,Short battery life issues. 44mins unplugged life span.,1,2019-10-27T21:14:22.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(769) 555-0197,,mk@mailinator.com,(769) 555-0182,1,,,
5008c00001IXippAAD,,1014,0038c00002jgbChAAI,0018c00002GzxPAAAZ,,,01m8c000001II9NAAW,,,,,,Installation,0128c000002iLr9AAE,Closed,Problem Resolved,Website,,Headphone Batteries do not last for long,Low,Life of battery is short. Less than a few hours of listening time,1,2019-10-27T21:14:22.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(276) 555-0197,(276) 555-0144,lauren.boyle@mailinator.com,(276) 555-0182,1,,,
5008c00001IXipqAAD,,1018,0038c00002jgbCuAAI,0018c00002GzxPDAAZ,,,01m8c000001II9NAAW,,,,,,Installation,0128c000002iLr9AAE,Closed,Problem Resolved,Phone,,How do I reset password,Low,Can't find where to reset my password,1,2019-10-27T21:14:22.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(576) 555-0100,(576) 555-0188,contact+seanmurphy@sdo.mygbiz.com,(576) 555-0199,1,,,
5008c00001IXipwAAD,,1039,0038c00002jgbEDAAY,0018c00002GzxPRAAZ,,,01m8c000001II9NAAW,,,,,,Technical Issue,0128c000002iLrIAAU,Waiting on customer,,Website,,Need guidance getting started with my installation,Medium,I need some help getting started with this installation.,,,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(874) 555-0100,(874) 555-0188,contact+christempley@sdo.mygbiz.com,(874) 555-0199,1,,,
5008c00001IXipxAAD,,1040,0038c00002jgbD4AAI,0018c00002GzxPsAAJ,,,01m8c000001II9NAAW,,,,,,Technical Issue,0128c000002iLrIAAU,Working,,Portal,,Help getting started with installation,Medium,Need some help getting my installation started.,,,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(643) 555-0100,(643) 555-0188,contact+tomdavis@sdo.mygbiz.com,(643) 555-0199,1,,,
5008c00001IXiprAAD,,1020,0038c00002jgbD6AAI,0018c00002GzxPzAAJ,,,01m8c000001II9NAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Closed - First Call,Problem Resolved,Phone,,Sound Quality,Low,How do I get better sound from the system?,1,,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(296) 555-0100,(296) 555-0188,contact+sarahjeffries@sdo.mygbiz.com,(296) 555-0199,1,,,
5008c00001IXipyAAD,,1045,0038c00002jgbDDAAY,0018c00002GzxQ8AAJ,,,01m8c000001II9NAAW,,,,,,Technical Issue,0128c000002iLrIAAU,Working,,Website,,Installation instructions tough to understand,Low,They might as well be written in another language.,,,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(415) 555-0100,(415) 555-0188,contact+brendamcclure@sdo.mygbiz.com,(415) 555-0199,1,,,
5008c00001IXipzAAD,,1046,0038c00002jgbE0AAI,0018c00002GzxPUAAZ,,,01m8c000001II9NAAW,,,,,,Technical Issue,0128c000002iLrIAAU,New,,Website,,Performance question regarding scaling,Low,How does performance change when we scale?,,,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(226) 555-0100,(226) 555-0188,contact+robertfontana@sdo.mygbiz.com,(226) 555-0199,1,,,
5008c00001IXiq0AAD,,1048,0038c00002jgbE0AAI,0018c00002GzxPFAAZ,,,01m8c000001II9NAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Closed - First Call,Problem Resolved,Phone,,Missing instructions,Low,I just received a package from you but it's missing installation instructions. Please help.,1,,,,,0058c00000BTQK6AAP,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,(226) 555-0100,(226) 555-0188,contact+robertfontana@sdo.mygbiz.com,(226) 555-0199,1,,,
5008c00001HA1JeAAL,,1378,,0018c00002FHQqpAAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,I have a product suggestion.,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JfAAL,,1379,,0018c00002FHQe5AAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Expediting my order?,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JgAAL,,1380,,0018c00002FHRN9AAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Customer lost product manual and needs replacement,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JhAAL,,1381,,0018c00002FHQi5AAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Can't get into my account,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JiAAL,,1382,,0018c00002FHRGWAA5,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Product setup issues,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JjAAL,,1383,,0018c00002FHQVZAA5,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Working,,,,Can I use your app on my phone?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1JkAAL,,1384,,0018c00002FHQnDAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,securing data,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1IjAAL,,1321,,0018c00002FHQt2AAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Please change my contact information.,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1IkAAL,,1322,,0018c00002FHQu8AAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Where can I download your mobile app?,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1IlAAL,,1323,,0018c00002FHRBhAAP,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Security Token,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1ImAAL,,1324,,0018c00002FHR4WAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Working,,,,How do I enable automatic payment?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1InAAL,,1325,,0018c00002FHQtDAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,Clarification of charges on my bill,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1IoAAL,,1326,,0018c00002FHRAiAAP,,,01m8c000001II9MAAW,,,,,,Technical Issue - Advanced,0128c000002iLr9AAE,On Hold,,,,Need information,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1IpAAL,,1327,,0018c00002FHQt7AAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Escalated,,,,Shipping container appears damaged,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1IqAAL,,1328,,0018c00002FHQrqAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Working,,,,Can I access your community from my mobile device?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1IrAAL,,1329,,0018c00002FHRN9AAP,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Waiting on customer,,,,Facebook Message from: Larry Baxter,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1IsAAL,,1330,,0018c00002FHQfnAAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Changing my password,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1ItAAL,,1331,,0018c00002FHQwLAAX,,,01m8c000001II9MAAW,,,,,,Billing Issue,0128c000002iLr9AAE,Closed,,,,Billing Issue address,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1IuAAL,,1332,,0018c00002FHQhcAAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Escalated,,,,Storage space,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1IvAAL,,1333,,0018c00002FHQc3AAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Where do I send my check?,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1IwAAL,,1334,,0018c00002FHQbhAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Billing address change,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
5008c00001HA1IxAAL,,1335,,0018c00002FHQhBAAX,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Does your app work on my mobile device?,Medium,,1,2022-03-30T02:42:28.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:28.000+0000,,,,,1,,,
