Id,IsDeleted,MasterRecordId,LastName,FirstName,Salutation,Name,Title,Company,Street,City,State,PostalCode,Country,Latitude,Longitude,GeocodeAccuracy,Address,Phone,Email,Website,PhotoUrl,Description,LeadSource,Status,Industry,Rating,AnnualRevenue,NumberOfEmployees,OwnerId,IsConverted,ConvertedDate,ConvertedAccountId,ConvertedContactId,ConvertedOpportunityId,IsUnreadByOwner,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,Jigsaw,JigsawContactId,CompanyDunsNumber,DandbCompanyId,EmailBouncedReason,EmailBouncedDate,IndividualId,external_id__c,Decision_Timeframe__c,Decision_Timeline__c,Has_Budget__c,Know_Decision_Maker__c,Lead_Quality__c,Lead_Rank__c,Lead_Total__c,Project_Defined__c,Score1__c,Score2__c,Score3__c,Score4__c
00Q8c0000113yNSEAY,,,Basirat,Hamid,,Hamid Basirat,SVP Marketing,Electrolux,1958 Stamford,Monroe,IA,50170,USA,,,,"{""city"":""Monroe"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""50170"",""state"":""IA"",""street"":""1958 Stamford""}",(875) 394-1983,hamidbasirat@mailinator.com,http://www.electrolux.net,/services/images/photo/00Q8c0000113yNSEAY,,Web,Qualified - Convert,Healthcare,,2000000,1100,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yNTEAY,,,Salyer,Megan,,Megan Salyer,SVP Production,Neville Homes,8228 Stamford Court,Hannaford,ND,58448,USA,,,,"{""city"":""Hannaford"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""58448"",""state"":""ND"",""street"":""8228 Stamford Court""}",(246) 555-0164,megansalyer@mailinator.com,http://www.nevillehomes.net,/services/images/photo/00Q8c0000113yNTEAY,,Web,Open,Government,,7000000,1000,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yNVEAY,,,Cullen,Jessica,,Jessica Cullen,VP Sales,Genesis Inc,11 Madison Ave,New York,NY,10038,,,,,"{""city"":""New York"",""country"":null,""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""10038"",""state"":""NY"",""street"":""11 Madison Ave""}",(234) 555-0164,janperkins@mailinator.com,,/services/images/photo/00Q8c0000113yNVEAY,,Web,Open,,,,,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yNWEAY,,,Grisham,Kathryn,,Kathryn Grisham,SVP Marketing,Griffin Automotive Glass,9673 Compton Drive,Arapahoe,NE,68922,USA,,,,"{""city"":""Arapahoe"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""68922"",""state"":""NE"",""street"":""9673 Compton Drive""}",(540) 555-0164,kathryngrisham@mailinator.com,http://www.griffinautomotiveglass.com,/services/images/photo/00Q8c0000113yNWEAY,,Web,Open,Healthcare,,74000000,400,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yNXEAY,,,Solano,Ricardo,,Ricardo Solano,EVP Business Development,Public Auction Yards,6259 Michigan,Downey,ID,83234,USA,,,,"{""city"":""Downey"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""83234"",""state"":""ID"",""street"":""6259 Michigan""}",(678) 555-0164,ricardosolano@mailinator.com,http://www.publicauctionyards.net,/services/images/photo/00Q8c0000113yNXEAY,,Web,Open,Entertainment,,67000000,400,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yNUEAY,,,Talbott,Linda,,Linda Talbott,CEO,Kufm,7145 Grand River,Pond Gap,WV,25160,USA,,,,"{""city"":""Pond Gap"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""25160"",""state"":""WV"",""street"":""7145 Grand River""}",(983) 555-0164,lindatalbott@mailinator.com,http://www.kufm.net,/services/images/photo/00Q8c0000113yNUEAY,,Web,Working,Government,,85000000,100,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yNYEAY,,,Jiron,Becky,,Becky Jiron,Chief Executive Officer,"One Brand, LLC",1947 Ford Gardens,Van Buren,AR,72956,USA,,,,"{""city"":""Van Buren"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""72956"",""state"":""AR"",""street"":""1947 Ford Gardens""}",(297) 555-0164,beckyjiron@mailinator.com,http://www.onebrandllc.net,/services/images/photo/00Q8c0000113yNYEAY,,Web,Open,Insurance,,46000000,1500,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yNZEAY,,,Munk,Darwin,,Darwin Munk,VP Consulting,Red Lodge Mountain,5272 Kevin Square,Sheffield,MA,1257,USA,,,,"{""city"":""Sheffield"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""1257"",""state"":""MA"",""street"":""5272 Kevin Square""}",(984) 555-0164,darwinmunk@mailinator.com,http://www.redlodgemountain.com,/services/images/photo/00Q8c0000113yNZEAY,,Web,Working,Healthcare,,58000000,400,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yNaEAI,,,Braswell,Miguel,,Miguel Braswell,Administrative Assistant,Omimex Canada Ltd,3580 Westover,Green Creek,NJ,8219,USA,,,,"{""city"":""Green Creek"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""8219"",""state"":""NJ"",""street"":""3580 Westover""}",(957) 555-0164,miguelbraswell@mailinator.com,http://www.omimexcanadaltd.net,/services/images/photo/00Q8c0000113yNaEAI,,Web,Working,Energy,,36000000,900,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yNbEAI,,,Hendrick,Kisha,,Kisha Hendrick,Sales Manager,Big Sky Computer Products,3797 Barden Alley,Isabella,MO,65676,USA,,,,"{""city"":""Isabella"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""65676"",""state"":""MO"",""street"":""3797 Barden Alley""}",(918) 555-0164,kishahendrick@mailinator.com,http://www.bigskycomputerproducts.net,/services/images/photo/00Q8c0000113yNbEAI,,Web,Contacted,Chemicals,,25000000,300,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yNcEAI,,,Morehead,Stacy,,Stacy Morehead,Account Executive,Bozeman Daily Chronicle,4495 Broughton,Washington,DC,20393,USA,,,,"{""city"":""Washington"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""20393"",""state"":""DC"",""street"":""4495 Broughton""}",(401) 555-0164,stacymorehead@mailinator.com,http://www.bozemandailychronicle.net,/services/images/photo/00Q8c0000113yNcEAI,,Web,Contacted,Food & Beverage,,14000000,500,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yNdEAI,,,Brassfield,Genaro,Ms.,Genaro Brassfield,CEO,Wilson Logistics,3708 Edenton Gardens,Burnt Cabins,PA,17215,USA,,,,"{""city"":""Burnt Cabins"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""17215"",""state"":""PA"",""street"":""3708 Edenton Gardens""}",(421) 555-0164,genarobrassfield@mailinator.com,http://www.wilsonlogistics.net,/services/images/photo/00Q8c0000113yNdEAI,,Web,Working,Insurance,,70000000,1400,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yNeEAI,,,Bailey,Nancy,,Nancy Bailey,Administrative Assistant,"Transwestern, Inc.",6284 Autumn,Dulles,VA,20103,USA,,,,"{""city"":""Dulles"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""20103"",""state"":""VA"",""street"":""6284 Autumn""}",(245) 555-0164,nancybailey@mailinator.com,http://www.transwesterninc.net,/services/images/photo/00Q8c0000113yNeEAI,,Web,Open,Biotechnology,,57000000,1700,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yNfEAI,,,Mccrory,Rebeca,,Rebeca Mccrory,VP Facilities,Anderson's Heating Ac & Plumb,1906 Cottage,San Diego,CA,92168,USA,,,,"{""city"":""San Diego"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""92168"",""state"":""CA"",""street"":""1906 Cottage""}",(733) 555-0164,rebecamccrory@mailinator.com,http://www.andersonsheatingacplumb.com,/services/images/photo/00Q8c0000113yNfEAI,,Web,Open,Communications,,18000000,200,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yNgEAI,,,Rogers,Chris,,Chris Rogers,VP Consulting,Company XYZ,3156 Applewood Avenue,Tracys Landing,MD,20779,USA,,,,"{""city"":""Tracys Landing"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""20779"",""state"":""MD"",""street"":""3156 Applewood Avenue""}",(631) 555-0164,chrisrogers@mailinator.com,http://www.companyxyz.net,/services/images/photo/00Q8c0000113yNgEAI,,Web,Open,Communications,,94000000,1900,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yNhEAI,,,Nitz,Summer,,Summer Nitz,Account Executive,Richland Yellowstone Mfg,3461 Louisburg View,Mendon,IL,62351,USA,,,,"{""city"":""Mendon"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""62351"",""state"":""IL"",""street"":""3461 Louisburg View""}",(597) 555-0164,summernitz@mailinator.com,http://www.richlandyellowstonemfg.net,/services/images/photo/00Q8c0000113yNhEAI,,Web,Open,Government,,82000000,800,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yNiEAI,,,Rencher,Fatima,,Fatima Rencher,Sales Exec,"Bodie Lamps, Inc.",6728 Oberlin,Dunning,NE,68833,USA,,,,"{""city"":""Dunning"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""68833"",""state"":""NE"",""street"":""6728 Oberlin""}",(272) 555-0164,fatimarencher@mailinator.com,http://www.bodielampsinc.com,/services/images/photo/00Q8c0000113yNiEAI,,Web,Open,Consulting,,81000000,400,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yNjEAI,,,Spurrier,Sally,,Sally Spurrier,VP Sales,Corcoran Trucking Inc.,6771 Devonshire Loop,Centreville,MI,49032,USA,,,,"{""city"":""Centreville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""49032"",""state"":""MI"",""street"":""6771 Devonshire Loop""}",(651) 555-0164,sallyspurrier@mailinator.com,http://www.corcorantruckinginc.com,/services/images/photo/00Q8c0000113yNjEAI,,Web,Working,Government,,77000000,100,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yK6EAI,,,Alonso,Jeremie,,Jeremie Alonso,VP Consulting,Clarity,572 Brewster,Ribera,NM,87560,USA,,,,"{""city"":""Ribera"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""87560"",""state"":""NM"",""street"":""572 Brewster""}",(845) 555-0164,jeremiealonso@mailinator.com,http://www.clarity.net,/services/images/photo/00Q8c0000113yK6EAI,,Web,Open,Government,,48000000,1200,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,Lead.002,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yJsEAI,,,Arlint,Tim,,Tim Arlint,President CEO,Glacier Wholesalers Inc,153 Quarton,Oneill,NE,68763,USA,,,,"{""city"":""Oneill"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""68763"",""state"":""NE"",""street"":""153 Quarton""}",(857) 555-0164,timarlint@mailinator.com,http://www.glacierwholesalersinc.net,/services/images/photo/00Q8c0000113yJsEAI,,Web,Archived,Government,,10000000,1300,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,Lead.003,,,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yJtEAI,,,Hibbard,Siobhan,,Siobhan Hibbard,VP Consulting,Kingsbury Colony,9014 Elwood,Mc Cormick,SC,29835,USA,,,,"{""city"":""Mc Cormick"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""29835"",""state"":""SC"",""street"":""9014 Elwood""}",(829) 555-0164,siobhanhibbard@mailinator.com,http://www.kingsburycolony.net,/services/images/photo/00Q8c0000113yJtEAI,,Web,Open,Energy,,6000000,500,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,Lead.011,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yK7EAI,,,Ridout,Patrick,,Patrick Ridout,Director-Accounting,"BMI, Inc.",2327 Hargett Lane,Belle Glade,FL,33430,USA,,,,"{""city"":""Belle Glade"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""33430"",""state"":""FL"",""street"":""2327 Hargett Lane""}",(462) 555-0164,patrickridout@mailinator.com,http://www.bmiinc.net,/services/images/photo/00Q8c0000113yK7EAI,,Web,Open,Government,,70000000,1400,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,2020-02-25,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yJuEAI,,,Amy,Jordan,,Jordan Amy,VP Purchasing,Lee Enterprises Inc,1479 Grotton Gardens,Cartersville,GA,30121,USA,,,,"{""city"":""Cartersville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""30121"",""state"":""GA"",""street"":""1479 Grotton Gardens""}",(866) 555-0164,jordanamy@mailinator.com,http://www.leeenterprisesinc.net,/services/images/photo/00Q8c0000113yJuEAI,,Web,Working,Consulting,,42000000,1400,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,Lead.004,,,,,"<img src=""/resource/Dollars/dollar_zero.png"" alt=""zero"" border=""0""/>",Low Priority,0,,0,0,0,0
00Q8c0000113yJvEAI,,,Gunther,Tyrell,,Tyrell Gunther,VP IT,Midwest Industries Inc,5701 Pinehurst Place,Arbovale,WV,24915,USA,,,,"{""city"":""Arbovale"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""24915"",""state"":""WV"",""street"":""5701 Pinehurst Place""}",(913) 555-0164,tyrellgunther@mailinator.com,http://www.midwestindustriesinc.com,/services/images/photo/00Q8c0000113yJvEAI,,Web,Open,Communications,,3000000,900,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,Lead.010,,,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yJwEAI,,,Woolum,Kirstin,,Kirstin Woolum,Account Executive,"ScanSnap, Inc.",3225 Cass,Reed City,MI,49677,USA,,,,"{""city"":""Reed City"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""49677"",""state"":""MI"",""street"":""3225 Cass""}",(711) 555-0164,kirstinwoolum@mailinator.com,http://www.scansnapinc.com,/services/images/photo/00Q8c0000113yJwEAI,,Web,Open,Electronics,,5000000,1800,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,Lead.015,,,,,"<img src=""/resource/Dollars/dollar_zero.png"" alt=""zero"" border=""0""/>",Low Priority,0,,0,0,0,0
00Q8c0000113yJxEAI,,,Greenbaum,Janice,,Janice Greenbaum,Type Setter,Pasta Montana,797 Warwick Way,Dalton,WI,53926,USA,,,,"{""city"":""Dalton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""53926"",""state"":""WI"",""street"":""797 Warwick Way""}",(499) 555-0164,janicegreenbaum@mailinator.com,http://www.pastamontana.net,/services/images/photo/00Q8c0000113yJxEAI,,Web,Archived,Transportation,,92000000,100,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,Lead.009,,,,,"<img src=""/resource/Dollars/dollar_zero.png"" alt=""zero"" border=""0""/>",Low Priority,0,,0,0,0,0
00Q8c0000113yJyEAI,,,Tindall,Roman,,Roman Tindall,Chief Information Officer,TT Systems,5999 Lockhart,Charlottesville,VA,22908,USA,,,,"{""city"":""Charlottesville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""22908"",""state"":""VA"",""street"":""5999 Lockhart""}",(471) 555-0164,romantindall@mailinator.com,http://www.ttsystems.com,/services/images/photo/00Q8c0000113yJyEAI,,Web,Open,Healthcare,,24000000,200,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,Lead.014,,,,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,1,0,0,5,0
00Q8c0000113yJzEAI,,,Boehme,Debra,,Debra Boehme,Manager Sales Exec Finance Exec,Air Controls Co Inc,3728 Cedar Street,Holland Patent,NY,13354,USA,,,,"{""city"":""Holland Patent"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""13354"",""state"":""NY"",""street"":""3728 Cedar Street""}",(642) 555-0164,debraboehme@mailinator.com,http://www.aircontrolscoinc.net,/services/images/photo/00Q8c0000113yJzEAI,,Web,Working,Government,,30000000,500,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,Lead.005,3-6 Months,,,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,13,1,5,3,5,0
00Q8c0000113yK0EAI,,,Bolivar,Lea,,Lea Bolivar,VP Operations,Safety Sign & Supply Ltd,511 Clifford,Morrisonville,IL,72666,USA,,,,"{""city"":""Morrisonville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""72666"",""state"":""IL"",""street"":""511 Clifford""}",(902) 555-0164,leabolivar@mailinator.com,http://www.safetysignsupplyltd.com,/services/images/photo/00Q8c0000113yK0EAI,,Web,Contacted,Agriculture,,32000000,500,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,Lead.007,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yK1EAI,,,Bohan,Guy,,Guy Bohan,CFO,StorSafe,5722 Crescent,Chattanooga,TN,37406,USA,,,,"{""city"":""Chattanooga"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""37406"",""state"":""TN"",""street"":""5722 Crescent""}",(334) 555-0164,guybohan@mailinator.com,http://www.storsafe.net,/services/images/photo/00Q8c0000113yK1EAI,,Web,Contacted,Transportation,,49000000,300,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,Lead.006,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yK2EAI,,,Shatzer,Summer,,Summer Shatzer,Chairman of the Board Chief Executive Officer,Empire Steel Mfg Co,8907 Barnstable Square,Macksburg,IA,50155,USA,,,,"{""city"":""Macksburg"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""50155"",""state"":""IA"",""street"":""8907 Barnstable Square""}",(523) 555-0164,summershatzer@mailinator.com,http://www.empiresteelmfgco.com,/services/images/photo/00Q8c0000113yK2EAI,,Web,Working,Agriculture,,65000000,1100,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,Lead.013,,1,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
